Student,Module Code,Mark,Gender,UoN Student Group,Ethnicity
S210000326,CSC8633,66,Male,Not Assigned,White including Another other and Irish
S210000326,CSC8635,60,Male,Not Assigned,White including Another other and Irish
S120546822,CSC8011,71,Female,Not Assigned,Black or Black British - African
S120546822,CSC8012,97,Female,Not Assigned,Black or Black British - African
S120546822,CSC8013,92,Female,Not Assigned,Black or Black British - African
S120546822,CSC8014,89,Female,Not Assigned,Black or Black British - African
S120546822,CSC8015,91,Female,Not Assigned,Black or Black British - African
S120546822,CSC8016,85,Female,Not Assigned,Black or Black British - African
S120546822,CSC8017,92,Female,Not Assigned,Black or Black British - African
S120546822,CSC8018,93,Female,Not Assigned,Black or Black British - African
S120546822,CSC8019,83,Female,Not Assigned,Black or Black British - African
S120546822,CSC8021,94,Female,Not Assigned,Black or Black British - African
S120546822,CSC8022,82,Female,Not Assigned,Black or Black British - African
S120546822,CSC8099,68,Female,Not Assigned,Black or Black British - African
S150346854,CSC8011,80,Male,Not Assigned,Chinese
S150346854,CSC8012,46,Male,Not Assigned,Chinese
S150346854,CSC8013,76,Male,Not Assigned,Chinese
S150346854,CSC8014,51,Male,Not Assigned,Chinese
S150346854,CSC8015,79,Male,Not Assigned,Chinese
S150346854,CSC8016,77,Male,Not Assigned,Chinese
S150346854,CSC8017,60,Male,Not Assigned,Chinese
S150346854,CSC8018,50,Male,Not Assigned,Chinese
S150346854,CSC8019,45,Male,Not Assigned,Chinese
S150346854,CSC8021,60,Male,Not Assigned,Chinese
S150346854,CSC8022,60,Male,Not Assigned,Chinese
S150346854,CSC8099,56,Male,Not Assigned,Chinese
S150346854,INU6414, ,Male,Not Assigned,Chinese
S150346854,INU6424, ,Male,Not Assigned,Chinese
S160093988,CSC8011,82,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8012,86,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8013,86,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8014,71,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8015,79,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8016,85,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8017,95,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8018,100,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8019,71,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8021,96,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8022,67,Male,PARTNERS,White including Another other and Irish
S160093988,CSC8099,85,Male,PARTNERS,White including Another other and Irish
S160173718,CSC8011,56,Male,Not Assigned,Arab
S160173718,CSC8012,94,Male,Not Assigned,Arab
S160173718,CSC8013,58,Male,Not Assigned,Arab
S160173718,CSC8014,89,Male,Not Assigned,Arab
S160173718,CSC8015,94,Male,Not Assigned,Arab
S160173718,CSC8016,90,Male,Not Assigned,Arab
S160173718,CSC8017,77,Male,Not Assigned,Arab
S160173718,CSC8018,85,Male,Not Assigned,Arab
S160173718,CSC8019,53,Male,Not Assigned,Arab
S160173718,CSC8021,74,Male,Not Assigned,Arab
S160173718,CSC8022,74,Male,Not Assigned,Arab
S160173718,CSC8099,76,Male,Not Assigned,Arab
S160246469,CSC8011,72,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8012,62,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8013,90,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8014,64,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8015,84,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8016,50,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8017,79,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8018,88,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8019,66,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8021,63,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8022,73,Male,Not Assigned,Mixed White and Black African
S160246469,CSC8099,71,Male,Not Assigned,Mixed White and Black African
S170255756,CSC8011,83,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8012,80,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8013,84,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8014,83,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8015,89,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8016,92,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8017,91,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8018,95,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8019,64,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8021,68,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8022,60,Male,Not Assigned,White including Another other and Irish
S170255756,CSC8099,70,Male,Not Assigned,White including Another other and Irish
S170270058,CSC8011,75,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8012,92,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8013,78,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8014,57,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8015,87,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8016,70,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8017,72,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8018,100,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8019,74,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8021,98,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8022,62,Male,PARTNERS,Asian or Asian British (all)
S170270058,CSC8099,68,Male,PARTNERS,Asian or Asian British (all)
S170276566,CSC8011,60,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8012,85,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8013,88,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8014,83,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8015,84,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8016,50,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8017,76,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8018,53,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8019,81,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8021,85,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8022,67,Female,Not Assigned,White including Another other and Irish
S170276566,CSC8099,67,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8011,98,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8012,96,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8013,92,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8014,80,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8015,90,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8016,60,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8017,78,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8018,100,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8019,72,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8021,97,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8022,74,Female,Not Assigned,White including Another other and Irish
S170300104,CSC8099,69,Female,Not Assigned,White including Another other and Irish
S170325211,CSC8011,60,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8012,64,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8013,84,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8014,81,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8015,80,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8016,68,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8017,79,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8018,93,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8019,60,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8021,75,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8022,78,Female,Not Assigned,Mixed White and Asian
S170325211,CSC8099,79,Female,Not Assigned,Mixed White and Asian
S180421956,CSC8011,84,Male,INTO,Chinese
S180421956,CSC8012,94,Male,INTO,Chinese
S180421956,CSC8013,84,Male,INTO,Chinese
S180421956,CSC8014,79,Male,INTO,Chinese
S180421956,CSC8015,93,Male,INTO,Chinese
S180421956,CSC8016,70,Male,INTO,Chinese
S180421956,CSC8017,89,Male,INTO,Chinese
S180421956,CSC8018,83,Male,INTO,Chinese
S180421956,CSC8019,69,Male,INTO,Chinese
S180421956,CSC8021,100,Male,INTO,Chinese
S180421956,CSC8022,63,Male,INTO,Chinese
S180421956,CSC8099, ,Male,INTO,Chinese
S180421956,INU6414, ,Male,INTO,Chinese
S180421956,INU6424, ,Male,INTO,Chinese
S180473139,CSC8011,82,Male,Not Assigned,Chinese
S180473139,CSC8012,80,Male,Not Assigned,Chinese
S180473139,CSC8013,68,Male,Not Assigned,Chinese
S180473139,CSC8014,90,Male,Not Assigned,Chinese
S180473139,CSC8015,86,Male,Not Assigned,Chinese
S180473139,CSC8016,90,Male,Not Assigned,Chinese
S180473139,CSC8017,96,Male,Not Assigned,Chinese
S180473139,CSC8018,93,Male,Not Assigned,Chinese
S180473139,CSC8019,48,Male,Not Assigned,Chinese
S180473139,CSC8021,82,Male,Not Assigned,Chinese
S180473139,CSC8022,68,Male,Not Assigned,Chinese
S180473139,CSC8099,72,Male,Not Assigned,Chinese
S180473139,INU6414, ,Male,Not Assigned,Chinese
S180473139,INU6424, ,Male,Not Assigned,Chinese
S180670598,CSC8011,71,Female,INTO,Chinese
S180670598,CSC8012,88,Female,INTO,Chinese
S180670598,CSC8013,76,Female,INTO,Chinese
S180670598,CSC8014,71,Female,INTO,Chinese
S180670598,CSC8015,79,Female,INTO,Chinese
S180670598,CSC8016,80,Female,INTO,Chinese
S180670598,CSC8017,74,Female,INTO,Chinese
S180670598,CSC8018,98,Female,INTO,Chinese
S180670598,CSC8019,45,Female,INTO,Chinese
S180670598,CSC8021,94,Female,INTO,Chinese
S180670598,CSC8022,75,Female,INTO,Chinese
S180670598,CSC8099,71,Female,INTO,Chinese
S180670598,INU6414, ,Female,INTO,Chinese
S180670598,INU6424, ,Female,INTO,Chinese
S190188252,CSC8011,77,Male,INTO,Chinese
S190188252,CSC8012,94,Male,INTO,Chinese
S190188252,CSC8013,72,Male,INTO,Chinese
S190188252,CSC8014,75,Male,INTO,Chinese
S190188252,CSC8015,78,Male,INTO,Chinese
S190188252,CSC8016,94,Male,INTO,Chinese
S190188252,CSC8017,81,Male,INTO,Chinese
S190188252,CSC8018,100,Male,INTO,Chinese
S190188252,CSC8019,50,Male,INTO,Chinese
S190188252,CSC8021,60,Male,INTO,Chinese
S190188252,CSC8022,70,Male,INTO,Chinese
S190188252,CSC8099,77,Male,INTO,Chinese
S190188252,INU6414, ,Male,INTO,Chinese
S190188252,INU6424, ,Male,INTO,Chinese
S190205858,CSC8011,75,Male,INTO,Chinese
S190205858,CSC8012,86,Male,INTO,Chinese
S190205858,CSC8013,70,Male,INTO,Chinese
S190205858,CSC8014,72,Male,INTO,Chinese
S190205858,CSC8015,83,Male,INTO,Chinese
S190205858,CSC8016,60,Male,INTO,Chinese
S190205858,CSC8017,46,Male,INTO,Chinese
S190205858,CSC8018,88,Male,INTO,Chinese
S190205858,CSC8019,61,Male,INTO,Chinese
S190205858,CSC8021,89,Male,INTO,Chinese
S190205858,CSC8022,75,Male,INTO,Chinese
S190205858,CSC8099,68,Male,INTO,Chinese
S190205858,INU6414, ,Male,INTO,Chinese
S190205858,INU6424, ,Male,INTO,Chinese
S190247319,CSC8011,70,Female,Not Assigned,Chinese
S190247319,CSC8012,92,Female,Not Assigned,Chinese
S190247319,CSC8013,68,Female,Not Assigned,Chinese
S190247319,CSC8014,83,Female,Not Assigned,Chinese
S190247319,CSC8015,86,Female,Not Assigned,Chinese
S190247319,CSC8016,80,Female,Not Assigned,Chinese
S190247319,CSC8017,88,Female,Not Assigned,Chinese
S190247319,CSC8018,90,Female,Not Assigned,Chinese
S190247319,CSC8019,65,Female,Not Assigned,Chinese
S190247319,CSC8021,76,Female,Not Assigned,Chinese
S190247319,CSC8022,55,Female,Not Assigned,Chinese
S190247319,CSC8099,66,Female,Not Assigned,Chinese
S190257787,CSC8011,83,Unknown,INTO,Chinese
S190257787,CSC8012,76,Unknown,INTO,Chinese
S190257787,CSC8013,56,Unknown,INTO,Chinese
S190257787,CSC8014,81,Unknown,INTO,Chinese
S190257787,CSC8015,80,Unknown,INTO,Chinese
S190257787,CSC8016,65,Unknown,INTO,Chinese
